玉山國家公園管理處,311,白洋金礦營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,226,杜鵑營地,H,1,1,0,0,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,0,0
玉山國家公園管理處,312,杜鵑營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,227,南營地,H,1,1,0,0,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,0,0
玉山國家公園管理處,313,南營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,228,大水窟山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,314,大水窟營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,331,大水窟山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,281,達芬尖山營地,H,1,1,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,0,2
玉山國家公園管理處,229,塔芬谷山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,315,塔芬谷營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,332,塔芬谷山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,280,塔芬池營地,H,1,1,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,0,2
玉山國家公園管理處,230,轆轆谷山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,316,轆轆谷營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,333,轆轆谷山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,231,雲峰下三叉營地,H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,317,雲峰下三叉營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,232,拉庫音溪山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,318,拉庫音溪營地(專),H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,334,拉庫音溪山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,233,馬博山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,319,馬博營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,335,馬博山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,453,馬博山屋指定營地,H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,2,2
玉山國家公園管理處,234,馬利加南山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,320,馬利加南營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,336,馬利加南山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,235,馬布谷山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,321,馬布谷營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,337,馬布谷山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,6,佳心營地,H,1,0,0,0,24,24,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,371,佳心營地(專),H,1,1,0,0,40,40,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,7,瓦拉米山屋/營地,H,2,1,24,24,24,24,NULL,NULL,0,0,0,0,NULL,0,1,NULL,2,0
玉山國家公園管理處,295,瓦拉米山屋(公務床位),H,0,0,8,8,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,322,瓦拉米營地(專),H,1,1,0,0,30,30,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,215,抱崖山屋/營地,H,2,0,16,16,4,4,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,323,抱崖營地(專),H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,338,抱崖山屋(公務床位),H,0,0,6,6,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,236,多美麗營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,324,多美麗營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,237,大分山屋,H,2,1,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
